,City,Country,Long,Lat,date,type,value
43717,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-24,died,3
43718,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-24,recovered,261
43719,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-24,currently ill,71
43720,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-25,confirmed,336
43721,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-25,died,3
43722,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-25,recovered,268
43723,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-25,currently ill,65
43724,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-26,confirmed,337
43725,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-26,died,3
43726,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-26,recovered,272
43727,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-26,currently ill,62
43728,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-27,confirmed,337
43729,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-27,died,3
43730,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-27,recovered,276
43731,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-27,currently ill,58
43732,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-28,confirmed,337
43733,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-28,died,3
43734,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-28,recovered,279
43735,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-28,currently ill,55
43736,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-29,confirmed,337
43737,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-29,died,3
43738,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-29,recovered,287
43739,Shanghai,Mainland China,121.4491,31.201999999999998,2020-02-29,currently ill,47
43740,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-01,confirmed,337
43741,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-01,died,3
43742,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-01,recovered,290
43743,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-01,currently ill,44
43744,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-02,confirmed,337
43745,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-02,died,3
43746,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-02,recovered,292
43747,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-02,currently ill,42
43748,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-03,confirmed,338
43749,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-03,died,3
43750,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-03,recovered,294
43751,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-03,currently ill,41
43752,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-04,confirmed,338
43753,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-04,died,3
43754,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-04,recovered,298
43755,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-04,currently ill,37
43756,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-05,confirmed,339
43757,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-05,died,3
43758,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-05,recovered,303
43759,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-05,currently ill,33
43760,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-06,confirmed,342
43761,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-06,died,3
43762,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-06,recovered,306
43763,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-06,currently ill,33
43764,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-07,confirmed,342
43765,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-07,died,3
43766,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-07,recovered,313
43767,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-07,currently ill,26
43768,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-08,confirmed,342
43769,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-08,died,3
43770,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-08,recovered,314
43771,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-08,currently ill,25
43772,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-09,confirmed,342
43773,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-09,died,3
43774,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-09,recovered,315
43775,Shanghai,Mainland China,121.4491,31.201999999999998,2020-03-09,currently ill,24
43776,Shanxi,Mainland China,112.2922,37.5777,2020-01-22,confirmed,1
43777,Shanxi,Mainland China,112.2922,37.5777,2020-01-22,died,0
43778,Shanxi,Mainland China,112.2922,37.5777,2020-01-22,recovered,0
43779,Shanxi,Mainland China,112.2922,37.5777,2020-01-22,currently ill,1
43780,Shanxi,Mainland China,112.2922,37.5777,2020-01-23,confirmed,1
43781,Shanxi,Mainland China,112.2922,37.5777,2020-01-23,died,0
43782,Shanxi,Mainland China,112.2922,37.5777,2020-01-23,recovered,0
43783,Shanxi,Mainland China,112.2922,37.5777,2020-01-23,currently ill,1
43784,Shanxi,Mainland China,112.2922,37.5777,2020-01-24,confirmed,1
43785,Shanxi,Mainland China,112.2922,37.5777,2020-01-24,died,0
43786,Shanxi,Mainland China,112.2922,37.5777,2020-01-24,recovered,0
43787,Shanxi,Mainland China,112.2922,37.5777,2020-01-24,currently ill,1
43788,Shanxi,Mainland China,112.2922,37.5777,2020-01-25,confirmed,6
43789,Shanxi,Mainland China,112.2922,37.5777,2020-01-25,died,0
43790,Shanxi,Mainland China,112.2922,37.5777,2020-01-25,recovered,0
43791,Shanxi,Mainland China,112.2922,37.5777,2020-01-25,currently ill,6
43792,Shanxi,Mainland China,112.2922,37.5777,2020-01-26,confirmed,9
43793,Shanxi,Mainland China,112.2922,37.5777,2020-01-26,died,0
43794,Shanxi,Mainland China,112.2922,37.5777,2020-01-26,recovered,0
43795,Shanxi,Mainland China,112.2922,37.5777,2020-01-26,currently ill,9
43796,Shanxi,Mainland China,112.2922,37.5777,2020-01-27,confirmed,13
43797,Shanxi,Mainland China,112.2922,37.5777,2020-01-27,died,0
43798,Shanxi,Mainland China,112.2922,37.5777,2020-01-27,recovered,0
43799,Shanxi,Mainland China,112.2922,37.5777,2020-01-27,currently ill,13
43800,Shanxi,Mainland China,112.2922,37.5777,2020-01-28,confirmed,27
43801,Shanxi,Mainland China,112.2922,37.5777,2020-01-28,died,0
43802,Shanxi,Mainland China,112.2922,37.5777,2020-01-28,recovered,0
43803,Shanxi,Mainland China,112.2922,37.5777,2020-01-28,currently ill,27
43804,Shanxi,Mainland China,112.2922,37.5777,2020-01-29,confirmed,27
43805,Shanxi,Mainland China,112.2922,37.5777,2020-01-29,died,0
43806,Shanxi,Mainland China,112.2922,37.5777,2020-01-29,recovered,1
43807,Shanxi,Mainland China,112.2922,37.5777,2020-01-29,currently ill,26
43808,Shanxi,Mainland China,112.2922,37.5777,2020-01-30,confirmed,35
43809,Shanxi,Mainland China,112.2922,37.5777,2020-01-30,died,0
43810,Shanxi,Mainland China,112.2922,37.5777,2020-01-30,recovered,1
43811,Shanxi,Mainland China,112.2922,37.5777,2020-01-30,currently ill,34
43812,Shanxi,Mainland China,112.2922,37.5777,2020-01-31,confirmed,39
43813,Shanxi,Mainland China,112.2922,37.5777,2020-01-31,died,0
43814,Shanxi,Mainland China,112.2922,37.5777,2020-01-31,recovered,1
43815,Shanxi,Mainland China,112.2922,37.5777,2020-01-31,currently ill,38
43816,Shanxi,Mainland China,112.2922,37.5777,2020-02-01,confirmed,47
43817,Shanxi,Mainland China,112.2922,37.5777,2020-02-01,died,0
43818,Shanxi,Mainland China,112.2922,37.5777,2020-02-01,recovered,1
43819,Shanxi,Mainland China,112.2922,37.5777,2020-02-01,currently ill,46
43820,Shanxi,Mainland China,112.2922,37.5777,2020-02-02,confirmed,66
43821,Shanxi,Mainland China,112.2922,37.5777,2020-02-02,died,0
43822,Shanxi,Mainland China,112.2922,37.5777,2020-02-02,recovered,3
43823,Shanxi,Mainland China,112.2922,37.5777,2020-02-02,currently ill,63
43824,Shanxi,Mainland China,112.2922,37.5777,2020-02-03,confirmed,74
43825,Shanxi,Mainland China,112.2922,37.5777,2020-02-03,died,0
43826,Shanxi,Mainland China,112.2922,37.5777,2020-02-03,recovered,2
43827,Shanxi,Mainland China,112.2922,37.5777,2020-02-03,currently ill,72
43828,Shanxi,Mainland China,112.2922,37.5777,2020-02-04,confirmed,81
43829,Shanxi,Mainland China,112.2922,37.5777,2020-02-04,died,0
43830,Shanxi,Mainland China,112.2922,37.5777,2020-02-04,recovered,4
43831,Shanxi,Mainland China,112.2922,37.5777,2020-02-04,currently ill,77
43832,Shanxi,Mainland China,112.2922,37.5777,2020-02-05,confirmed,81
43833,Shanxi,Mainland China,112.2922,37.5777,2020-02-05,died,0
43834,Shanxi,Mainland China,112.2922,37.5777,2020-02-05,recovered,5
43835,Shanxi,Mainland China,112.2922,37.5777,2020-02-05,currently ill,76
43836,Shanxi,Mainland China,112.2922,37.5777,2020-02-06,confirmed,96
43837,Shanxi,Mainland China,112.2922,37.5777,2020-02-06,died,0
43838,Shanxi,Mainland China,112.2922,37.5777,2020-02-06,recovered,12
43839,Shanxi,Mainland China,112.2922,37.5777,2020-02-06,currently ill,84
43840,Shanxi,Mainland China,112.2922,37.5777,2020-02-07,confirmed,104
43841,Shanxi,Mainland China,112.2922,37.5777,2020-02-07,died,0
43842,Shanxi,Mainland China,112.2922,37.5777,2020-02-07,recovered,15
43843,Shanxi,Mainland China,112.2922,37.5777,2020-02-07,currently ill,89
43844,Shanxi,Mainland China,112.2922,37.5777,2020-02-08,confirmed,115
43845,Shanxi,Mainland China,112.2922,37.5777,2020-02-08,died,0
43846,Shanxi,Mainland China,112.2922,37.5777,2020-02-08,recovered,21
43847,Shanxi,Mainland China,112.2922,37.5777,2020-02-08,currently ill,94
43848,Shanxi,Mainland China,112.2922,37.5777,2020-02-09,confirmed,119
43849,Shanxi,Mainland China,112.2922,37.5777,2020-02-09,died,0
43850,Shanxi,Mainland China,112.2922,37.5777,2020-02-09,recovered,25
43851,Shanxi,Mainland China,112.2922,37.5777,2020-02-09,currently ill,94
43852,Shanxi,Mainland China,112.2922,37.5777,2020-02-10,confirmed,119
43853,Shanxi,Mainland China,112.2922,37.5777,2020-02-10,died,0
43854,Shanxi,Mainland China,112.2922,37.5777,2020-02-10,recovered,25
43855,Shanxi,Mainland China,112.2922,37.5777,2020-02-10,currently ill,94
43856,Shanxi,Mainland China,112.2922,37.5777,2020-02-11,confirmed,124
43857,Shanxi,Mainland China,112.2922,37.5777,2020-02-11,died,0
43858,Shanxi,Mainland China,112.2922,37.5777,2020-02-11,recovered,30
43859,Shanxi,Mainland China,112.2922,37.5777,2020-02-11,currently ill,94
43860,Shanxi,Mainland China,112.2922,37.5777,2020-02-12,confirmed,126
43861,Shanxi,Mainland China,112.2922,37.5777,2020-02-12,died,0
43862,Shanxi,Mainland China,112.2922,37.5777,2020-02-12,recovered,33
43863,Shanxi,Mainland China,112.2922,37.5777,2020-02-12,currently ill,93
43864,Shanxi,Mainland China,112.2922,37.5777,2020-02-13,confirmed,126
43865,Shanxi,Mainland China,112.2922,37.5777,2020-02-13,died,0
43866,Shanxi,Mainland China,112.2922,37.5777,2020-02-13,recovered,36
43867,Shanxi,Mainland China,112.2922,37.5777,2020-02-13,currently ill,90
43868,Shanxi,Mainland China,112.2922,37.5777,2020-02-14,confirmed,127
43869,Shanxi,Mainland China,112.2922,37.5777,2020-02-14,died,0
43870,Shanxi,Mainland China,112.2922,37.5777,2020-02-14,recovered,38
43871,Shanxi,Mainland China,112.2922,37.5777,2020-02-14,currently ill,89
43872,Shanxi,Mainland China,112.2922,37.5777,2020-02-15,confirmed,128
43873,Shanxi,Mainland China,112.2922,37.5777,2020-02-15,died,0
43874,Shanxi,Mainland China,112.2922,37.5777,2020-02-15,recovered,46
43875,Shanxi,Mainland China,112.2922,37.5777,2020-02-15,currently ill,82
43876,Shanxi,Mainland China,112.2922,37.5777,2020-02-16,confirmed,129
43877,Shanxi,Mainland China,112.2922,37.5777,2020-02-16,died,0
43878,Shanxi,Mainland China,112.2922,37.5777,2020-02-16,recovered,50
43879,Shanxi,Mainland China,112.2922,37.5777,2020-02-16,currently ill,79
43880,Shanxi,Mainland China,112.2922,37.5777,2020-02-17,confirmed,130
43881,Shanxi,Mainland China,112.2922,37.5777,2020-02-17,died,0
43882,Shanxi,Mainland China,112.2922,37.5777,2020-02-17,recovered,53
43883,Shanxi,Mainland China,112.2922,37.5777,2020-02-17,currently ill,77
43884,Shanxi,Mainland China,112.2922,37.5777,2020-02-18,confirmed,131
43885,Shanxi,Mainland China,112.2922,37.5777,2020-02-18,died,0
43886,Shanxi,Mainland China,112.2922,37.5777,2020-02-18,recovered,61
43887,Shanxi,Mainland China,112.2922,37.5777,2020-02-18,currently ill,70
43888,Shanxi,Mainland China,112.2922,37.5777,2020-02-19,confirmed,131
43889,Shanxi,Mainland China,112.2922,37.5777,2020-02-19,died,0
43890,Shanxi,Mainland China,112.2922,37.5777,2020-02-19,recovered,68
43891,Shanxi,Mainland China,112.2922,37.5777,2020-02-19,currently ill,63
43892,Shanxi,Mainland China,112.2922,37.5777,2020-02-20,confirmed,132
43893,Shanxi,Mainland China,112.2922,37.5777,2020-02-20,died,0
43894,Shanxi,Mainland China,112.2922,37.5777,2020-02-20,recovered,76
43895,Shanxi,Mainland China,112.2922,37.5777,2020-02-20,currently ill,56
43896,Shanxi,Mainland China,112.2922,37.5777,2020-02-21,confirmed,132
43897,Shanxi,Mainland China,112.2922,37.5777,2020-02-21,died,0
43898,Shanxi,Mainland China,112.2922,37.5777,2020-02-21,recovered,78
43899,Shanxi,Mainland China,112.2922,37.5777,2020-02-21,currently ill,54
43900,Shanxi,Mainland China,112.2922,37.5777,2020-02-22,confirmed,132
43901,Shanxi,Mainland China,112.2922,37.5777,2020-02-22,died,0
43902,Shanxi,Mainland China,112.2922,37.5777,2020-02-22,recovered,81
43903,Shanxi,Mainland China,112.2922,37.5777,2020-02-22,currently ill,51
43904,Shanxi,Mainland China,112.2922,37.5777,2020-02-23,confirmed,132
43905,Shanxi,Mainland China,112.2922,37.5777,2020-02-23,died,0
43906,Shanxi,Mainland China,112.2922,37.5777,2020-02-23,recovered,88
43907,Shanxi,Mainland China,112.2922,37.5777,2020-02-23,currently ill,44
43908,Shanxi,Mainland China,112.2922,37.5777,2020-02-24,confirmed,133
43909,Shanxi,Mainland China,112.2922,37.5777,2020-02-24,died,0
43910,Shanxi,Mainland China,112.2922,37.5777,2020-02-24,recovered,94
43911,Shanxi,Mainland China,112.2922,37.5777,2020-02-24,currently ill,39
43912,Shanxi,Mainland China,112.2922,37.5777,2020-02-25,confirmed,133
43913,Shanxi,Mainland China,112.2922,37.5777,2020-02-25,died,0
43914,Shanxi,Mainland China,112.2922,37.5777,2020-02-25,recovered,98
43915,Shanxi,Mainland China,112.2922,37.5777,2020-02-25,currently ill,35
43916,Shanxi,Mainland China,112.2922,37.5777,2020-02-26,confirmed,133
43917,Shanxi,Mainland China,112.2922,37.5777,2020-02-26,died,0
43918,Shanxi,Mainland China,112.2922,37.5777,2020-02-26,recovered,104
43919,Shanxi,Mainland China,112.2922,37.5777,2020-02-26,currently ill,29
43920,Shanxi,Mainland China,112.2922,37.5777,2020-02-27,confirmed,133
43921,Shanxi,Mainland China,112.2922,37.5777,2020-02-27,died,0
43922,Shanxi,Mainland China,112.2922,37.5777,2020-02-27,recovered,107
43923,Shanxi,Mainland China,112.2922,37.5777,2020-02-27,currently ill,26
43924,Shanxi,Mainland China,112.2922,37.5777,2020-02-28,confirmed,133
43925,Shanxi,Mainland China,112.2922,37.5777,2020-02-28,died,0
43926,Shanxi,Mainland China,112.2922,37.5777,2020-02-28,recovered,112
43927,Shanxi,Mainland China,112.2922,37.5777,2020-02-28,currently ill,21
43928,Shanxi,Mainland China,112.2922,37.5777,2020-02-29,confirmed,133
43929,Shanxi,Mainland China,112.2922,37.5777,2020-02-29,died,0
43930,Shanxi,Mainland China,112.2922,37.5777,2020-02-29,recovered,114
43931,Shanxi,Mainland China,112.2922,37.5777,2020-02-29,currently ill,19
43932,Shanxi,Mainland China,112.2922,37.5777,2020-03-01,confirmed,133
43933,Shanxi,Mainland China,112.2922,37.5777,2020-03-01,died,0
43934,Shanxi,Mainland China,112.2922,37.5777,2020-03-01,recovered,116
43935,Shanxi,Mainland China,112.2922,37.5777,2020-03-01,currently ill,17
43936,Shanxi,Mainland China,112.2922,37.5777,2020-03-02,confirmed,133
43937,Shanxi,Mainland China,112.2922,37.5777,2020-03-02,died,0
43938,Shanxi,Mainland China,112.2922,37.5777,2020-03-02,recovered,119
43939,Shanxi,Mainland China,112.2922,37.5777,2020-03-02,currently ill,14
43940,Shanxi,Mainland China,112.2922,37.5777,2020-03-03,confirmed,133
43941,Shanxi,Mainland China,112.2922,37.5777,2020-03-03,died,0
43942,Shanxi,Mainland China,112.2922,37.5777,2020-03-03,recovered,124
43943,Shanxi,Mainland China,112.2922,37.5777,2020-03-03,currently ill,9
43944,Shanxi,Mainland China,112.2922,37.5777,2020-03-04,confirmed,133
43945,Shanxi,Mainland China,112.2922,37.5777,2020-03-04,died,0
43946,Shanxi,Mainland China,112.2922,37.5777,2020-03-04,recovered,124
43947,Shanxi,Mainland China,112.2922,37.5777,2020-03-04,currently ill,9
43948,Shanxi,Mainland China,112.2922,37.5777,2020-03-05,confirmed,133
43949,Shanxi,Mainland China,112.2922,37.5777,2020-03-05,died,0
43950,Shanxi,Mainland China,112.2922,37.5777,2020-03-05,recovered,126
43951,Shanxi,Mainland China,112.2922,37.5777,2020-03-05,currently ill,7
43952,Shanxi,Mainland China,112.2922,37.5777,2020-03-06,confirmed,133
43953,Shanxi,Mainland China,112.2922,37.5777,2020-03-06,died,0
43954,Shanxi,Mainland China,112.2922,37.5777,2020-03-06,recovered,126
43955,Shanxi,Mainland China,112.2922,37.5777,2020-03-06,currently ill,7
43956,Shanxi,Mainland China,112.2922,37.5777,2020-03-07,confirmed,133
43957,Shanxi,Mainland China,112.2922,37.5777,2020-03-07,died,0
43958,Shanxi,Mainland China,112.2922,37.5777,2020-03-07,recovered,126
43959,Shanxi,Mainland China,112.2922,37.5777,2020-03-07,currently ill,7
43960,Shanxi,Mainland China,112.2922,37.5777,2020-03-08,confirmed,133
43961,Shanxi,Mainland China,112.2922,37.5777,2020-03-08,died,0
43962,Shanxi,Mainland China,112.2922,37.5777,2020-03-08,recovered,126
43963,Shanxi,Mainland China,112.2922,37.5777,2020-03-08,currently ill,7
43964,Shanxi,Mainland China,112.2922,37.5777,2020-03-09,confirmed,133
43965,Shanxi,Mainland China,112.2922,37.5777,2020-03-09,died,0
43966,Shanxi,Mainland China,112.2922,37.5777,2020-03-09,recovered,127
43967,Shanxi,Mainland China,112.2922,37.5777,2020-03-09,currently ill,6
43968,"Shasta County, CA",US,-121.8474,40.7909,2020-01-22,confirmed,0
43969,"Shasta County, CA",US,-121.8474,40.7909,2020-01-22,died,0
43970,"Shasta County, CA",US,-121.8474,40.7909,2020-01-22,recovered,0
43971,"Shasta County, CA",US,-121.8474,40.7909,2020-01-22,currently ill,0
43972,"Shasta County, CA",US,-121.8474,40.7909,2020-01-23,confirmed,0
43973,"Shasta County, CA",US,-121.8474,40.7909,2020-01-23,died,0
43974,"Shasta County, CA",US,-121.8474,40.7909,2020-01-23,recovered,0
43975,"Shasta County, CA",US,-121.8474,40.7909,2020-01-23,currently ill,0
43976,"Shasta County, CA",US,-121.8474,40.7909,2020-01-24,confirmed,0
43977,"Shasta County, CA",US,-121.8474,40.7909,2020-01-24,died,0
43978,"Shasta County, CA",US,-121.8474,40.7909,2020-01-24,recovered,0
43979,"Shasta County, CA",US,-121.8474,40.7909,2020-01-24,currently ill,0
43980,"Shasta County, CA",US,-121.8474,40.7909,2020-01-25,confirmed,0
43981,"Shasta County, CA",US,-121.8474,40.7909,2020-01-25,died,0
43982,"Shasta County, CA",US,-121.8474,40.7909,2020-01-25,recovered,0
43983,"Shasta County, CA",US,-121.8474,40.7909,2020-01-25,currently ill,0
43984,"Shasta County, CA",US,-121.8474,40.7909,2020-01-26,confirmed,0
43985,"Shasta County, CA",US,-121.8474,40.7909,2020-01-26,died,0
43986,"Shasta County, CA",US,-121.8474,40.7909,2020-01-26,recovered,0
43987,"Shasta County, CA",US,-121.8474,40.7909,2020-01-26,currently ill,0
43988,"Shasta County, CA",US,-121.8474,40.7909,2020-01-27,confirmed,0
43989,"Shasta County, CA",US,-121.8474,40.7909,2020-01-27,died,0
43990,"Shasta County, CA",US,-121.8474,40.7909,2020-01-27,recovered,0
43991,"Shasta County, CA",US,-121.8474,40.7909,2020-01-27,currently ill,0
43992,"Shasta County, CA",US,-121.8474,40.7909,2020-01-28,confirmed,0
43993,"Shasta County, CA",US,-121.8474,40.7909,2020-01-28,died,0
43994,"Shasta County, CA",US,-121.8474,40.7909,2020-01-28,recovered,0
43995,"Shasta County, CA",US,-121.8474,40.7909,2020-01-28,currently ill,0
43996,"Shasta County, CA",US,-121.8474,40.7909,2020-01-29,confirmed,0
43997,"Shasta County, CA",US,-121.8474,40.7909,2020-01-29,died,0
43998,"Shasta County, CA",US,-121.8474,40.7909,2020-01-29,recovered,0
43999,"Shasta County, CA",US,-121.8474,40.7909,2020-01-29,currently ill,0
44000,"Shasta County, CA",US,-121.8474,40.7909,2020-01-30,confirmed,0
44001,"Shasta County, CA",US,-121.8474,40.7909,2020-01-30,died,0
44002,"Shasta County, CA",US,-121.8474,40.7909,2020-01-30,recovered,0
44003,"Shasta County, CA",US,-121.8474,40.7909,2020-01-30,currently ill,0
44004,"Shasta County, CA",US,-121.8474,40.7909,2020-01-31,confirmed,0
44005,"Shasta County, CA",US,-121.8474,40.7909,2020-01-31,died,0
44006,"Shasta County, CA",US,-121.8474,40.7909,2020-01-31,recovered,0
44007,"Shasta County, CA",US,-121.8474,40.7909,2020-01-31,currently ill,0
44008,"Shasta County, CA",US,-121.8474,40.7909,2020-02-01,confirmed,0
44009,"Shasta County, CA",US,-121.8474,40.7909,2020-02-01,died,0
44010,"Shasta County, CA",US,-121.8474,40.7909,2020-02-01,recovered,0
44011,"Shasta County, CA",US,-121.8474,40.7909,2020-02-01,currently ill,0
44012,"Shasta County, CA",US,-121.8474,40.7909,2020-02-02,confirmed,0
44013,"Shasta County, CA",US,-121.8474,40.7909,2020-02-02,died,0
44014,"Shasta County, CA",US,-121.8474,40.7909,2020-02-02,recovered,0
44015,"Shasta County, CA",US,-121.8474,40.7909,2020-02-02,currently ill,0
44016,"Shasta County, CA",US,-121.8474,40.7909,2020-02-03,confirmed,0
44017,"Shasta County, CA",US,-121.8474,40.7909,2020-02-03,died,0
44018,"Shasta County, CA",US,-121.8474,40.7909,2020-02-03,recovered,0
44019,"Shasta County, CA",US,-121.8474,40.7909,2020-02-03,currently ill,0
44020,"Shasta County, CA",US,-121.8474,40.7909,2020-02-04,confirmed,0
44021,"Shasta County, CA",US,-121.8474,40.7909,2020-02-04,died,0
44022,"Shasta County, CA",US,-121.8474,40.7909,2020-02-04,recovered,0
44023,"Shasta County, CA",US,-121.8474,40.7909,2020-02-04,currently ill,0
44024,"Shasta County, CA",US,-121.8474,40.7909,2020-02-05,confirmed,0
44025,"Shasta County, CA",US,-121.8474,40.7909,2020-02-05,died,0
44026,"Shasta County, CA",US,-121.8474,40.7909,2020-02-05,recovered,0
44027,"Shasta County, CA",US,-121.8474,40.7909,2020-02-05,currently ill,0
44028,"Shasta County, CA",US,-121.8474,40.7909,2020-02-06,confirmed,0
44029,"Shasta County, CA",US,-121.8474,40.7909,2020-02-06,died,0
44030,"Shasta County, CA",US,-121.8474,40.7909,2020-02-06,recovered,0
44031,"Shasta County, CA",US,-121.8474,40.7909,2020-02-06,currently ill,0
44032,"Shasta County, CA",US,-121.8474,40.7909,2020-02-07,confirmed,0
44033,"Shasta County, CA",US,-121.8474,40.7909,2020-02-07,died,0
44034,"Shasta County, CA",US,-121.8474,40.7909,2020-02-07,recovered,0
44035,"Shasta County, CA",US,-121.8474,40.7909,2020-02-07,currently ill,0
44036,"Shasta County, CA",US,-121.8474,40.7909,2020-02-08,confirmed,0
44037,"Shasta County, CA",US,-121.8474,40.7909,2020-02-08,died,0
44038,"Shasta County, CA",US,-121.8474,40.7909,2020-02-08,recovered,0
44039,"Shasta County, CA",US,-121.8474,40.7909,2020-02-08,currently ill,0
44040,"Shasta County, CA",US,-121.8474,40.7909,2020-02-09,confirmed,0
44041,"Shasta County, CA",US,-121.8474,40.7909,2020-02-09,died,0
44042,"Shasta County, CA",US,-121.8474,40.7909,2020-02-09,recovered,0
44043,"Shasta County, CA",US,-121.8474,40.7909,2020-02-09,currently ill,0
44044,"Shasta County, CA",US,-121.8474,40.7909,2020-02-10,confirmed,0
44045,"Shasta County, CA",US,-121.8474,40.7909,2020-02-10,died,0
44046,"Shasta County, CA",US,-121.8474,40.7909,2020-02-10,recovered,0
44047,"Shasta County, CA",US,-121.8474,40.7909,2020-02-10,currently ill,0
44048,"Shasta County, CA",US,-121.8474,40.7909,2020-02-11,confirmed,0
44049,"Shasta County, CA",US,-121.8474,40.7909,2020-02-11,died,0
44050,"Shasta County, CA",US,-121.8474,40.7909,2020-02-11,recovered,0
44051,"Shasta County, CA",US,-121.8474,40.7909,2020-02-11,currently ill,0
44052,"Shasta County, CA",US,-121.8474,40.7909,2020-02-12,confirmed,0
44053,"Shasta County, CA",US,-121.8474,40.7909,2020-02-12,died,0
44054,"Shasta County, CA",US,-121.8474,40.7909,2020-02-12,recovered,0
44055,"Shasta County, CA",US,-121.8474,40.7909,2020-02-12,currently ill,0
44056,"Shasta County, CA",US,-121.8474,40.7909,2020-02-13,confirmed,0
44057,"Shasta County, CA",US,-121.8474,40.7909,2020-02-13,died,0
44058,"Shasta County, CA",US,-121.8474,40.7909,2020-02-13,recovered,0
44059,"Shasta County, CA",US,-121.8474,40.7909,2020-02-13,currently ill,0
44060,"Shasta County, CA",US,-121.8474,40.7909,2020-02-14,confirmed,0
44061,"Shasta County, CA",US,-121.8474,40.7909,2020-02-14,died,0
44062,"Shasta County, CA",US,-121.8474,40.7909,2020-02-14,recovered,0
44063,"Shasta County, CA",US,-121.8474,40.7909,2020-02-14,currently ill,0
44064,"Shasta County, CA",US,-121.8474,40.7909,2020-02-15,confirmed,0
44065,"Shasta County, CA",US,-121.8474,40.7909,2020-02-15,died,0
44066,"Shasta County, CA",US,-121.8474,40.7909,2020-02-15,recovered,0
44067,"Shasta County, CA",US,-121.8474,40.7909,2020-02-15,currently ill,0
44068,"Shasta County, CA",US,-121.8474,40.7909,2020-02-16,confirmed,0
44069,"Shasta County, CA",US,-121.8474,40.7909,2020-02-16,died,0
44070,"Shasta County, CA",US,-121.8474,40.7909,2020-02-16,recovered,0
44071,"Shasta County, CA",US,-121.8474,40.7909,2020-02-16,currently ill,0
44072,"Shasta County, CA",US,-121.8474,40.7909,2020-02-17,confirmed,0
44073,"Shasta County, CA",US,-121.8474,40.7909,2020-02-17,died,0
44074,"Shasta County, CA",US,-121.8474,40.7909,2020-02-17,recovered,0
44075,"Shasta County, CA",US,-121.8474,40.7909,2020-02-17,currently ill,0
44076,"Shasta County, CA",US,-121.8474,40.7909,2020-02-18,confirmed,0
